DVLD203F4RA_ED;0101;0250;0;0;0202;1;0;1;00; ;9704;0583;0021;0101;0;DIVINOPOLIS_2;0344;1;1;1;0;0;0;0
DVLD203F4RFI_ED;2667;0204;0;0;0207;1;0;1;00; ;9704;0583;0021;0103;0;DIVINOPOLIS_2;0360;1;0;1;0;0;0;0
DVLD203F4RF_ED;0101;0250;0;0;0203;1;0;0;12; ;9704;0583;0021;0101;0;DIVINOPOLIS_2;0343;1;1;1;0;0;0;0
DVLD203F4RMPD_ED;0442;0204;0;0;0224;1;0;1;00; ;9704;0583;0021;0103;0;DIVINOPOLIS_2;0552;1;0;1;0;15;0;0
DVLD203F4SR_ED;0464;0223;1;0;0222;1;0;0;15; ;9704;0583;0021;0101;0;DIVINOPOLIS_2;0348;1;0;1;0;0;0;0
DVLD203F69N_ED;0162;0213;0;0;0214;1;0;1;15; ;9704;0583;0021;0101;0;DIVINOPOLIS_2;0347;1;0;1;0;0;0;0
DVLD203FERAC3_ED;0206;0204;0;0;0207;1;0;1;00; ;9704;0583;0021;0001;0;DIVINOPOLIS_2;0358;1;1;1;0;0;0;0
DVLD203FHLINE_ED;1956;0237;1;0;0236;1;0;0;15; ;9704;0583;0021;0101;0;DIVINOPOLIS_2;0349;1;0;1;0;0;0;0
DVLD203FMMFI_ED;2478;0204;0;0;0207;1;0;1;00; ;9704;0583;0021;0103;0;DIVINOPOLIS_2;0359;1;0;1;0;0;0;0
DVLD203FPERF1_ED;2293;0419;1;0;0204;0;0;0;15; ;9704;0583;0021;0103;0;DIVINOPOLIS_2;0350;1;0;1;0;0;0;0
DVLD203FPRAZ_ED;0471;0204;0;0;0207;1;0;1;15; ;9704;0583;0021;0101;0;DIVINOPOLIS_2;0352;1;0;1;0;0;0;0
DVLD203FPRBR_ED;0471;0204;0;0;0207;1;0;1;15; ;9704;0583;0021;0101;0;DIVINOPOLIS_2;0353;1;0;1;0;0;0;0
DVLD203FPRVM_ED;0471;0204;0;0;0207;1;0;1;15; ;9704;0583;0021;0101;0;DIVINOPOLIS_2;0351;1;0;1;0;0;0;0
DVLD204F43R_ED;0163;0213;0;0;0214;1;0;1;15; ;9705;0583;0021;0101;0;DIVINOPOLIS_2;0365;1;0;1;0;0;0;0
DVLD204F43SC_ED;0225;0222;1;0;0223;1;0;0;15; ;9705;0583;0021;0101;0;DIVINOPOLIS_2;0375;1;1;1;0;0;0;0
DVLD204F4BAT_ED;1952;0204;0;0;0206;1;0;1;00; ;9705;0583;0021;0103;0;DIVINOPOLIS_2;0374;1;0;1;0;60;0;0
DVLD204F4COM_ED;0847;0204;0;0;0232;1;0;1;00; ;9705;0583;0021;0103;0;DIVINOPOLIS_2;0380;1;0;1;0;15;0;0
DVLD204F4FALH_ED;0101;0204;0;0;0232;1;0;1;10; ;9705;0583;0021;0103;0;DIVINOPOLIS_2;0364;1;0;1;0;0;0;0
DVLD204F4PT_ED;0162;0204;0;0;0207;1;0;1;15; ;9705;0583;0021;0101;0;DIVINOPOLIS_2;0373;1;0;1;0;0;0;0
DVLD204F4RA_ED;0101;0250;0;0;0202;1;0;1;00; ;9705;0583;0021;0101;0;DIVINOPOLIS_2;0363;1;1;1;0;0;0;0
DVLD204F4RFI_ED;2667;0204;0;0;0207;1;0;1;00; ;9705;0583;0021;0103;0;DIVINOPOLIS_2;0379;1;0;1;0;0;0;0
DVLD204F4RF_ED;0101;0250;0;0;0203;1;0;0;12; ;9705;0583;0021;0101;0;DIVINOPOLIS_2;0362;1;1;1;0;0;0;0
DVLD204F4RMPD_ED;0442;0204;0;0;0224;1;0;1;00; ;9705;0583;0021;0103;0;DIVINOPOLIS_2;0551;1;0;1;0;15;0;0
DVLD204F4SR_ED;0464;0223;1;0;0222;1;0;0;15; ;9705;0583;0021;0101;0;DIVINOPOLIS_2;0367;1;0;1;0;0;0;0
DVLD204F69N_ED;0162;0213;0;0;0214;1;0;1;15; ;9705;0583;0021;0101;0;DIVINOPOLIS_2;0366;1;0;1;0;0;0;0
DVLD204FERAC3_ED;0206;0204;0;0;0207;1;0;1;00; ;9705;0583;0021;0001;0;DIVINOPOLIS_2;0377;1;1;1;0;0;0;0
DVLD204FHLINE_ED;1956;0237;1;0;0236;1;0;0;15; ;9705;0583;0021;0101;0;DIVINOPOLIS_2;0368;1;0;1;0;0;0;0
DVLD204FMMFI_ED;2478;0204;0;0;0207;1;0;1;00; ;9705;0583;0021;0103;0;DIVINOPOLIS_2;0378;1;0;1;0;0;0;0
DVLD204FPERF1_ED;2293;0419;1;0;0204;0;0;0;15; ;9705;0583;0021;0103;0;DIVINOPOLIS_2;0369;1;0;1;0;0;0;0
DVLD204FPRAZ_ED;0471;0204;0;0;0207;1;0;1;15; ;9705;0583;0021;0101;0;DIVINOPOLIS_2;0371;1;0;1;0;0;0;0
DVLD204FPRBR_ED;0471;0204;0;0;0207;1;0;1;15; ;9705;0583;0021;0101;0;DIVINOPOLIS_2;0372;1;0;1;0;0;0;0
DVLD204FPRVM_ED;0471;0204;0;0;0207;1;0;1;15; ;9705;0583;0021;0101;0;DIVINOPOLIS_2;0370;1;0;1;0;0;0;0
DVLD205F27CCA_ED;0383;0204;0;0;0264;1;0;1;00; ;9706;0582;0021;0103;0;DIVINOPOLIS_2;0235;1;0;1;0;15;0;0
DVLD205F27CCF_ED;0382;0204;0;0;0264;1;0;1;00; ;9706;0582;0021;0103;0;DIVINOPOLIS_2;0236;1;0;1;0;15;0;0
DVLD205F43SC_ED;0225;0222;1;0;0223;1;0;0;15; ;9706;0582;0021;0101;0;DIVINOPOLIS_2;0249;1;1;1;0;0;0;0
DVLD205F43T_ED;0227;0204;0;0;0233;1;0;1;15; ;9706;0582;0021;0101;0;DIVINOPOLIS_2;0240;1;0;1;0;0;0;0
DVLD205F4A_ED;0329;0250;0;0;0202;1;0;1;00; ;9706;0582;0021;0101;0;DIVINOPOLIS_2;0234;1;1;1;0;0;0;0
DVLD205F4F_ED;0329;0250;0;0;0203;1;0;0;12; ;9706;0582;0021;0101;0;DIVINOPOLIS_2;0233;1;1;1;0;0;0;0
DVLD205F4MCC_ED;0426;0204;0;0;0264;1;0;1;00; ;9706;0582;0021;0103;0;DIVINOPOLIS_2;0237;1;0;1;0;15;0;0
DVLD205F50D_ED;1614;0204;0;0;0207;1;0;1;15; ;9706;0582;0021;0103;0;DIVINOPOLIS_2;0261;1;0;1;0;0;0;0
DVLD205F51AZ_ED;0212;0204;0;0;0207;1;0;1;15; ;9706;0582;0021;0102;0;DIVINOPOLIS_2;0257;1;0;1;0;0;0;0
DVLD205F51BR_ED;0212;0204;0;0;0207;1;0;1;15; ;9706;0582;0021;0102;0;DIVINOPOLIS_2;0258;1;0;1;0;0;0;0
DVLD205F51FI_ED;1744;0204;0;0;0207;1;0;1;00; ;9706;0582;0021;0103;0;DIVINOPOLIS_2;0230;1;0;1;0;0;0;0
DVLD205F51G1_ED;0214;0204;0;0;0207;1;0;1;15; ;9706;0582;0021;0102;0;DIVINOPOLIS_2;0259;1;0;1;0;0;0;0
DVLD205F51G2_ED;0214;0204;0;0;0207;1;0;1;15; ;9706;0582;0021;0102;0;DIVINOPOLIS_2;0260;1;0;1;0;0;0;0
DVLD205F51VM_ED;0212;0204;0;0;0207;1;0;1;15; ;9706;0582;0021;0102;0;DIVINOPOLIS_2;0256;1;0;1;0;0;0;0
DVLD205F74BA_ED;0908;0204;0;0;0264;1;0;1;00; ;9706;0582;0021;0103;0;DIVINOPOLIS_2;0238;1;0;1;0;15;0;0
DVLD205F74BF_ED;1118;0204;0;0;0264;1;0;1;00; ;9706;0582;0021;0103;0;DIVINOPOLIS_2;0239;1;0;1;0;15;0;0
DVLD206F43R_ED;0163;0213;0;0;0214;1;0;1;15; ;2769;0583;0021;0101;0;DIVINOPOLIS_2;0384;1;0;1;0;0;0;0
DVLD206F43SC_ED;0225;0222;1;0;0223;1;0;0;15; ;2769;0583;0021;0101;0;DIVINOPOLIS_2;0394;1;1;1;0;0;0;0
DVLD206F4BAT_ED;1952;0204;0;0;0206;1;0;1;00; ;2769;0583;0021;0103;0;DIVINOPOLIS_2;0393;1;0;1;0;60;0;0
