DVLD210FIN_EA;0263;A;0360;1;0;360.00;0361;1;0;-360.00;0204;0;0;0204;0;0;0204;0;0;0204;0;0;0204;0;0;10; ;2771;0583;0021;0101;0.00;DIVINOPOLIS_2;0124;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD210FIVMFA_EA;2604;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2771;0583;0021;0101;0.00;DIVINOPOLIS_2;0120;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD210FIVM_EA;0248;A;0360;1;0;600.00;0361;1;0;-600.00;0296;1;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2771;0583;0021;0101;0.00;DIVINOPOLIS_2;0114;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD211F4CONT_EA;0877;EN;0360;1;0;32000.00;0361;1;0;-32000.00;0204;0;0;0204;0;0;0204;0;0;0204;0;0;0204;0;0;12; ;2772;0583;0021;0101;0.00;DIVINOPOLIS_2;0141;1;0.00;000;-32000;32000;0;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD211FIAZFA_EA;2605;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2772;0583;0021;0101;0.00;DIVINOPOLIS_2;0135;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD211FIAZ_EA;0249;A;0360;1;0;600.00;0361;1;0;-600.00;0296;1;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2772;0583;0021;0101;0.00;DIVINOPOLIS_2;0129;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD211FIBRFA_EA;2606;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2772;0583;0021;0101;0.00;DIVINOPOLIS_2;0136;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD211FIBR_EA;0250;A;0360;1;0;600.00;0361;1;0;-600.00;0296;1;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2772;0583;0021;0101;0.00;DIVINOPOLIS_2;0130;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD211FINFAL_EA;2607;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2772;0583;0021;0101;0.00;DIVINOPOLIS_2;0137;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD211FIN_EA;0263;A;0360;1;0;360.00;0361;1;0;-360.00;0204;0;0;0204;0;0;0204;0;0;0204;0;0;0204;0;0;10; ;2772;0583;0021;0101;0.00;DIVINOPOLIS_2;0138;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
